t0	t1	VALUE	ID_participant	ID_partner	ID_dyad	IP_ID	clarity	speech_clean	word_count
394680	395200	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_394680_395200	ok		0
395260	396980	omdat bijna niemand dat deed eigenlijk	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_395260_396980	ok	 bijna    eigenlijk	3
396790	398000	ja da's ook vervelend	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_396790_398000	ok	   vervelend	2
397605	398315	en dus	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_397605_398315	ok	 	1
398380	400650	bij ons deed bijna iedereen van Latijn ging dan	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_398380_400650	ok	   bijna   Latijn ging dan	5
400765	402785	naar Latijn-wiskunde dus dan waren wij zo gewoon	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_400765_402785	ok	 Latijn-wiskunde  dan   zo gewoon	6
402945	403985	een groot allez	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_402945_403985	ok	 groot 	2
404225	405985	want daarvoor had ge zo al die klassen	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_404225_405985	ok	 daarvoor  ge zo   klassen	5
406545	407165	allez	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_406545_407165	ok		0
407375	409555	in 't zo eerste twee derde vierde middelbaar	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_407375_409555	ok	 't zo eerste twee derde vierde middelbaar	8
409615	411265	waren dat zo nog aparte klassen	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_409615_411265	ok	  zo  aparte klassen	4
411350	413210	omdat we met voldoende waren die Latijn deden	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_411350_413210	ok	   voldoende   Latijn 	3
413260	417880	en dan was het zo ja ok jullie doen allemaal Latijn-wiskunde dus dan moeten jullie allemaal samen in een klas zitten	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_413260_417880	ok	 dan   zo     allemaal Latijn-wiskunde  dan   allemaal samen   klas zitten	11
417420	418370	ja ok	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_417420_418370	ok	 	1
418745	422695	ja bij ons was er nog een keuze ge kon Latijn-talen of Latijn-wetenschappen of Latijn-wiskunde doen	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_418745_422695	ok	    er   keuze ge  Latijn-talen  Latijn-wetenschappen  Latijn-wiskunde 	10
422430	424300	ah ja bij ons ook maar dat waren echt maar	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_422430_424300	ok	        echt 	2
423035	424155	ah (ok ok)	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_423035_424155	unclear	  	1
425175	426735	vier mensen die Latijn-talen deden	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_425175_426735	ok	vier mensen  Latijn-talen 	4
425525	426995	ja bij ons ook ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_425525_426995	ok	    	1
426940	428110	terwijl ik vind dat eigenlijk	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_426940_428110	ok	  vind  eigenlijk	3
428705	431725	als ik daar nu over nadenk vind ik dat veel logischer dat je Latijn-talen doet	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_428705_431725	ok	  daar nu  nadenk vind   veel logischer   Latijn-talen 	9
432035	433575	dan Latijn-wiskunde eigenlijk	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_432035_433575	ok	dan Latijn-wiskunde eigenlijk	4
433135	433705	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_433135_433705	ok		0
433940	434630	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_433940_434630	ok		0
434495	435565	want die combo ik	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_434495_435565	ok	  combo 	2
436070	437890	want ik doe nu niets meer met mijn wiskunde	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_436070_437890	ok	   nu  meer   wiskunde	4
437490	438600	ja da's waar	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_437490_438600	ok	  waar	2
438635	439265	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_438635_439265	ok		0
439265	442155	op zich is dat wel goed om zo een beetje te oefenen	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_439265_442155	ok	     goed  zo  beetje te oefenen	6
439290	440120	dus ja	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_439290_440120	ok	 	1
442155	443315	allez om gewoon (uw geest)	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_442155_443315	unclear	  gewoon  geest	3
442815	444095	maar ik vond wiskunde kei leuk he	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_442815_444095	ok	  vond wiskunde kei leuk 	5
443735	444745	ah ok wow	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_443735_444745	ok	  	1
444600	445350	ah ja	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_444600_445350	ok	 	1
444745	446315	vanwaar dan taal- en letterkunde	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_444745_446315	ok	vanwaar dan taal-  letterkunde	4
446455	447145	ja	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_446455_447145	ok		0
447145	448465	ja dus ik was eerst	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_447145_448465	ok	    eerst	2
448935	451025	ja ok nee in 't in 't zesde	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_448935_451025	ok	    't  't zesde	4
451160	453750	euhm was ik mijn wetenschappen kei beu want	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_451160_453750	ok	wetenschappen kei beu 	3
453935	456585	da's zo Latijn-wiskunde-wetenschappen nee	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_453935_456585	ok	 zo Latijn-wiskunde-wetenschappen 	5
456890	459240	ja Latijn-wiskunde heet dat gewoon wij hebben een uurtje fysica 	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_456890_459240	ok	 Latijn-wiskunde heet  gewoon    uurtje fysica 	7
458375	460480	ja ja bij ons heet dat ook Latijn-wiskunde maar	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_458375_460480	ok	    heet   Latijn-wiskunde 	4
459470	460450	ah ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_459470_460450	ok	 	1
460480	461980	wij hadden wel zo twee uur	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_460480_461980	ok	   zo twee uur	4
462265	463620	euhm chemie	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_462265_463620	ok	chemie	1
463555	464375	ah ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_463555_464375	ok	 	1
463620	465430	en zo twee uur fysica	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_463620_465430	ok	 zo twee uur fysica	5
465235	466285	ah da's wel stevig	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_465235_466285	ok	   stevig	2
465665	466725	en een uur bio	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_465665_466725	ok	  uur bio	3
466910	471090	dus dan hadden wij kei veel wetenschappen en ik was mijn wetenschappen echt echt echt echt beu 	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_466910_471090	ok	 dan   kei veel wetenschappen     wetenschappen echt echt echt echt beu 	11
471060	471610	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_471060_471610	ok		0
471615	474955	allez gewoon echt beu het is niet dat ik super slechte punten daarop haalde	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_471615_474955	ok	 gewoon echt beu      super slechte punten daarop haalde	9
474815	475425	nee	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_474815_475425	ok		0
475140	477160	maar ik was dat echt super beu	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_475140_477160	ok	    echt super beu	4
477280	481110	en dan waren wij met Latijn in 't zesde naar de rechtbank van Hasselt geweest	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_477280_481110	ok	 dan    Latijn  't zesde   rechtbank  Hasselt 	7
481620	482520	ah wow	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_481620_482520	ok	 	1
482075	484045	en ik vond dat zo leuk	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_482075_484045	ok	  vond  zo leuk	4
484720	486760	dus toen was ik zo ok ik ga rechten studeren	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_484720_486760	ok	    zo   ga rechten studeren	5
486920	488570	ik vind rechten ik ik ik allez	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_486920_488570	ok	 vind rechten    	3
488420	489020	ja	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_488420_489020	ok		0
488570	489690	ik vond dat kei tof	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_488570_489690	ok	 vond  kei tof	4
489880	490890	en euhm	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_489880_490890	ok	 	1
491345	494215	dan was ik zo in de zomervakantie was ik dan euhm	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_491345_494215	ok	dan   zo   zomervakantie   dan 	4
494740	498270	mijn vriendin die een jaar ouder was die ook al in Leuven rechten studeerde	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_494740_498270	ok	 vriendin   jaar ouder      Leuven rechten studeerde	7
498280	502240	was ik bij haar thuis langs geweest om die boeken te gaan inkijken om zo al een idee te hebben	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_498280_502240	ok	    thuis     boeken te gaan inkijken  zo   idee te 	9
502550	506350	en ik keek die boeken in en ik zo oh my god dit is mega saai dit wil ik echt niet doen	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_502550_506350	ok	  keek  boeken    zo  my god   mega saai    echt  	9
505785	506415	j@a	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_505785_506415	unclear	ja	1
506350	509130	dus dan was ik echt in een existentiële crisis gegaan	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_506350_509130	ok	 dan   echt   existentiële crisis gegaan	6
509130	511000	allez gegaan en dan euhm	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_509130_511000	ok	 gegaan  dan 	3
512080	517040	ja toen heb ik echt niet zo lang eigenlijk voor het academiejaar startte besloten om dan toch taal- en letterkunde te doen	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_512080_517040	ok	    echt  zo lang eigenlijk   academiejaar startte besloten  dan  taal-  letterkunde te 	12
517060	520000	dan heb ik eigenlijk eerst Nederlands-Engels gedaan	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_517060_520000	ok	dan   eigenlijk eerst Nederlands-Engels 	5
519730	520430	ah ok	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_519730_520430	ok	 	1
520380	521820	aangezien euhm	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_520380_521820	ok	aangezien 	1
522240	523810	mijn papa is van Australië	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_522240_523810	ok	 papa   Australië	3
523865	525265	dus ik ben tweetalig opgevoed	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_523865_525265	ok	   tweetalig opgevoed	3
525185	525735	ah ok wow	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_525185_525735	ok	  	1
525670	526340	euhm	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_525670_526340	ok		0
526515	527980	maar ik heb altijd zo het gevoel gehad	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_526515_527980	ok	   altijd zo  gevoel 	4
527980	530600	ja want ge groeit op gewoon in een Nederlandstalige omgeving	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_527980_530600	ok	  ge groeit  gewoon   Nederlandstalige omgeving	6
530600	532600	ik heb altijd het gevoel gehad dat mijn Engels niet	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_530600_532600	ok	  altijd  gevoel    Engels 	4
532650	534310	zo goed is als mijn Nederlands	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_532650_534310	ok	zo goed    Nederlands	3
534700	536900	allez ja toch sowieso schriftelijk enzo en	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_534700_536900	ok	   sowieso schriftelijk enzo 	4
536780	537700	da's (                )	1410_1900_A	1410_1900_B	1410_1900_AB	1410_1900_A_1410_1900_B_536780_537700	unclear	                 	1
536980	538380	academisch zou ik nooit	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_536980_538380	ok	academisch   nooit	2
538440	540060	op Engels niveau super hoog	1410_1900_B	1410_1900_A	1410_1900_AB	1410_1900_B_1410_1900_A_538440_540060	ok	 Engels niveau super hoog	5
520	1520	hallo euhm	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_520_1520	ok	hallo 	1
1750	2320	wat	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_1750_2320	ok		0
2420	3400	ik ben Frederik	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_2420_3400	ok	  Frederik	2
3400	5110	euhm en wat is uw naam	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_3400_5110	ok	naam	1
5110	5990	precies weer	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_5110_5990	ok	precies weer	2
5160	5700	ja	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_5160_5700	ok		0
6040	9875	euhm mijn naam is Hafez mijn euhm familienaam is (Wadizada)	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_6040_9875	unclear	naam  Hafez  familienaam  Wadizada	4
9875	11105	en jouw familienaam	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_9875_11105	ok	  familienaam	2
11100	11980	Aerts	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_11100_11980	ok	Aerts	1
11880	12710	Aerts	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_11880_12710	ok	Aerts	1
12445	13805	ja Frederik Aerts	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_12445_13805	ok	 Frederik Aerts	3
13585	14515	oh ok	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_13585_14515	ok	 	1
14450	15420	en euhm	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_14450_15420	ok	 	1
15420	18800	wat euhm wat doe je voor euhm voor als werk	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_15420_18800	ok	 werk	2
18870	23250	ja euhm voormiddag ik euhm naar school	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_18870_23250	ok	 voormiddag  school	3
23360	25720	neer voor Nederlands taal	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_23360_25720	ok	neer  Nederlands taal	3
25600	26300	ah ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_25600_26300	ok	 	1
25850	27120	naar CLT	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_25850_27120	ok	 CLT	2
27120	30040	op maandag dinsdag woensdag en donderdag	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_27120_30040	ok	 maandag dinsdag woensdag  donderdag	5
29960	30620	mh	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_29960_30620	ok		0
31310	35010	euhm en euhm namiddag ik ga naar werk	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_31310_35010	ok	namiddag  ga  werk	3
35150	35830	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_35150_35830	ok		0
35860	43300	euhm euhm ik werk en ik ga naar school voor Nederlands taal	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_35860_43300	ok	werk   ga  school  Nederlands taal	5
43360	43870	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_43360_43870	ok		0
43945	44505	ja	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_43945_44505	ok		0
44115	45015	ah ok	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_44115_45015	ok	 	1
45285	46095	en jij	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_45285_46095	ok	 	1
46240	47770	euhm ik studeer momenteel	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_46240_47770	ok	studeer momenteel	2
47795	50185	euhm aan dus ik ik ga ook naar school	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_47795_50185	ok	ga   school	2
50185	52005	euhm hier in Leuven euhm	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_50185_52005	ok	hier  Leuven 	2
52005	52945	naar de KU Leuven	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_52005_52945	ok	  KU Leuven	3
52945	54600	en ik studeer ingenieurswetenschappen	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_52945_54600	ok	  studeer ingenieurswetenschappen	3
54600	56720	dus euhm ingenieur	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_54600_56720	ok	 ingenieur	2
56720	57330	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_56720_57330	ok		0
56895	58125	ja ingenieur	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_56895_58125	ok	 ingenieur	2
57890	58830	ja inderdaad	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_57890_58830	ok	 inderdaad	2
58430	62990	dit is jouw eerste jaar of tweede jaar of derde jaar	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_58430_62990	ok	   eerste jaar  tweede jaar  derde jaar	7
62920	64520	mijn tweede jaar nu ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_62920_64520	ok	 tweede jaar nu 	4
64450	64890	ah	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_64450_64890	ok		0
64790	66480	ik ben sinds vorig jaar hier in Leuven	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_64790_66480	ok	  sinds vorig jaar hier  Leuven	6
66480	68495	en euhm nu ben ik aan mijn tweede jaar begonne	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_66480_68495	ok	 nu     tweede jaar begonne	5
68495	69105	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_68495_69105	ok		0
69460	73590	euhm normaal hoe hoeveel jaar	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_69460_73590	ok	normaal hoe hoeveel jaar	4
74285	76425	wil jij doen ingenieur	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_74285_76425	ok	   ingenieur	2
76805	79365	euhm dus dat is vijf jaar normaal gezien je hebt	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_76805_79365	ok	vijf jaar normaal gezien  	4
79660	83460	eerst drie jaar euhm het eerste onderdeel van de van de opleiding	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_79660_83460	ok	eerst drie jaar eerste onderdeel     opleiding	6
83490	85880	en dan heb je nog twee jaar en da's dan de master	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_83490_85880	ok	 dan    twee jaar   dan  master	6
86105	88405	euhm en dus vijf jaar zou ik daaraan spenderen	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_86105_88405	ok	vijf jaar   daaraan spenderen	4
88405	92465	en dan daarna kan je natuurlijk ingenieur zijn in in 't dagelijkse leven zogezegd	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_88405_92465	ok	 dan daarna   natuurlijk ingenieur    't dagelijkse leven zogezegd	9
92430	93920	ah ja	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_92430_93920	ok	 	1
93775	94395	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_93775_94395	ok		0
94385	96630	als ik zeg soms euhm	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_94385_96630	ok	  zeg soms 	3
96630	100600	als euhm jij jij krijgt jouw diploma daarna 	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_96630_100600	ok	 krijgt  diploma daarna 	4
100650	105120	euhm goed geld @	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_100650_105120	unclear	goed geld 	2
103600	104560	ah @	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_103600_104560	unclear	 	1
105120	106280	ja of neen	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_105120_106280	ok	  neen	2
106310	110280	ja ja ze zeggen dat soms wel dat je meteen wel aan een goed werk kan geraken	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_106310_110280	ok	   zeggen  soms    meteen    goed werk  geraken	7
106600	107590	@	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_106600_107590	unclear		0
107975	108655	maar	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_107975_108655	ok		0
110280	114810	dat sommige studenten al voordat hun master afgerond is al een jobofferte hebben maar	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_110280_114810	ok	 sommige studenten  voordat  master afgerond    jobofferte  	7
115015	115665	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_115015_115665	ok		0
115080	120710	ik ik weet het niet in Nederlands euhm hoe zeg jij faculty in Nederlands	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_115080_120710	ok	  weet    Nederlands hoe zeg  faculty  Nederlands	7
120740	121970	euhm faculteit	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_120740_121970	ok	faculteit	1
121845	123095	ah faculteit	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_121845_123095	ok	 faculteit	2
123090	123510	ja	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_123090_123510	ok		0
123970	130430	euhm normaal fac (ingenieur) faculteit is euhm niet euhm gemakkelijk	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_123970_130430	unclear	normaal fac ingenieur faculteit  gemakkelijk	5
130430	132270	het is euhm moeilijk he	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_130430_132270	ok	  moeilijk 	2
132180	133330	de richting	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_132180_133330	ok	 richting	2
133575	136445	euhm ja maar zoals elke universitaire richting is dat wel is dat	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_133575_136445	ok	zoals  universitaire richting     	3
136660	138690	da's natuurlijk wel een beetje	1410_1900_A	1410_1900_C	1410_1900_CA	1410_1900_A_1410_1900_C_136660_138690	ok	 natuurlijk   beetje	3
138195	140415	veel veel euhm mathematics	1410_1900_C	1410_1900_A	1410_1900_CA	1410_1900_C_1410_1900_A_138195_140415	ok	veel veel mathematics	3
